Year,Month,Monthly Anom,Monthly Unc,Annual Anom,Annual Unc,5-year Anom,5-year Unc,10-year Anom,10-year Unc,20-year Anom,20-year Unc
1898,6,-0.104,0.343,-0.492,0.145,-0.357,0.110,-0.374,0.095,-0.468,0.088
1898,7,-0.281,0.329,-0.508,0.151,-0.360,0.109,-0.377,0.095,-0.468,0.088
1898,8,-0.344,0.339,-0.506,0.156,-0.352,0.110,-0.377,0.095,-0.469,0.086
1898,9,-0.375,0.270,-0.436,0.165,-0.329,0.109,-0.379,0.096,-0.468,0.086
1898,10,-0.474,0.304,-0.405,0.182,-0.309,0.109,-0.382,0.096,-0.469,0.086
1898,11,-0.645,0.243,-0.386,0.189,-0.304,0.109,-0.384,0.095,-0.471,0.086
1898,12,-0.222,0.341,-0.430,0.178,-0.302,0.108,-0.385,0.095,-0.471,0.086
1899,1,-0.081,0.297,-0.425,0.185,-0.301,0.109,-0.385,0.096,-0.473,0.086
1899,2,-0.888,0.336,-0.407,0.197,-0.297,0.109,-0.389,0.097,-0.476,0.086
1899,3,-0.757,0.330,-0.377,0.195,-0.295,0.109,-0.393,0.098,-0.479,0.085
1899,4,-0.095,0.365,-0.331,0.189,-0.302,0.109,-0.393,0.098,-0.483,0.085
1899,5,-0.351,0.337,-0.239,0.188,-0.292,0.111,-0.394,0.099,-0.485,0.086
1899,6,-0.623,0.274,-0.273,0.181,-0.291,0.111,-0.393,0.100,-0.487,0.085
1899,7,-0.225,0.376,-0.360,0.167,-0.280,0.110,-0.395,0.101,-0.488,0.085
1899,8,-0.133,0.402,-0.297,0.171,-0.262,0.110,-0.395,0.101,-0.486,0.085
1899,9,-0.014,0.282,-0.223,0.164,-0.254,0.110,-0.397,0.101,-0.485,0.084
1899,10,0.082,0.244,-0.227,0.147,-0.259,0.111,-0.399,0.101,-0.483,0.085
1899,11,0.462,0.286,-0.193,0.148,-0.266,0.112,-0.393,0.101,-0.478,0.084
1899,12,-0.639,0.298,-0.157,0.139,-0.268,0.111,-0.391,0.101,-0.478,0.084
1900,1,-1.124,0.263,-0.158,0.133,-0.269,0.111,-0.383,0.103,-0.475,0.084
1900,2,-0.131,0.402,-0.156,0.129,-0.270,0.113,-0.383,0.102,-0.474,0.084
1900,3,0.132,0.253,-0.171,0.133,-0.271,0.114,-0.383,0.102,-0.472,0.084
1900,4,-0.140,0.257,-0.148,0.132,-0.278,0.113,-0.386,0.102,-0.470,0.084
1900,5,0.054,0.344,-0.217,0.139,-0.285,0.114,-0.385,0.102,-0.468,0.084
1900,6,-0.188,0.282,-0.166,0.140,-0.294,0.115,-0.385,0.102,-0.467,0.084
1900,7,-0.233,0.347,-0.114,0.140,-0.298,0.116,-0.385,0.101,-0.466,0.084
1900,8,-0.111,0.357,-0.112,0.131,-0.279,0.116,-0.384,0.101,-0.464,0.083
1900,9,-0.197,0.271,-0.102,0.126,-0.259,0.116,-0.384,0.101,-0.463,0.083
1900,10,0.359,0.234,-0.078,0.131,-0.259,0.117,-0.385,0.100,-0.464,0.083
1900,11,-0.371,0.290,-0.099,0.129,-0.260,0.117,-0.381,0.101,-0.462,0.083
1900,12,-0.025,0.285,-0.094,0.134,-0.269,0.115,-0.382,0.100,-0.464,0.083
1901,1,-0.495,0.250,-0.083,0.136,-0.272,0.114,-0.383,0.100,-0.464,0.083
1901,2,-0.116,0.355,-0.083,0.140,-0.275,0.115,-0.386,0.099,-0.461,0.083
1901,3,0.258,0.216,-0.082,0.138,-0.279,0.116,-0.380,0.099,-0.463,0.083
1901,4,0.150,0.287,-0.136,0.135,-0.279,0.114,-0.369,0.099,-0.461,0.083
1901,5,-0.204,0.320,-0.122,0.134,-0.278,0.113,-0.366,0.100,-0.461,0.083
1901,6,-0.129,0.280,-0.146,0.128,-0.287,0.111,-0.366,0.099,-0.461,0.083
1901,7,-0.094,0.329,-0.105,0.132,-0.302,0.111,-0.367,0.099,-0.460,0.083
1901,8,-0.118,0.358,-0.070,0.127,-0.303,0.111,-0.366,0.099,-0.460,0.083
1901,9,-0.183,0.278,-0.134,0.130,-0.304,0.110,-0.366,0.099,-0.460,0.083
1901,10,-0.288,0.221,-0.180,0.126,-0.313,0.107,-0.368,0.099,-0.458,0.083
1901,11,-0.200,0.246,-0.202,0.130,-0.316,0.107,-0.367,0.099,-0.454,0.083
1901,12,-0.308,0.226,-0.217,0.131,-0.315,0.108,-0.363,0.101,-0.455,0.082
1902,1,-0.008,0.265,-0.227,0.129,-0.321,0.108,-0.365,0.101,-0.454,0.083
1902,2,0.304,0.293,-0.246,0.127,-0.327,0.107,-0.368,0.101,-0.451,0.083
1902,3,-0.515,0.288,-0.261,0.132,-0.340,0.107,-0.366,0.100,-0.451,0.082
1902,4,-0.398,0.287,-0.277,0.132,-0.350,0.107,-0.371,0.100,-0.448,0.082
1902,5,-0.463,0.360,-0.335,0.134,-0.357,0.105,-0.380,0.100,-0.446,0.082
1902,6,-0.314,0.294,-0.392,0.141,-0.352,0.105,-0.385,0.099,-0.445,0.082
1902,7,-0.217,0.338,-0.405,0.142,-0.339,0.108,-0.389,0.099,-0.446,0.082
1902,8,-0.344,0.349,-0.410,0.141,-0.358,0.106,-0.391,0.099,-0.447,0.082
1902,9,-0.360,0.300,-0.400,0.135,-0.371,0.105,-0.393,0.099,-0.449,0.082
1902,10,-0.480,0.225,-0.408,0.131,-0.378,0.106,-0.393,0.098,-0.453,0.082
1902,11,-0.899,0.263,-0.417,0.125,-0.385,0.104,-0.396,0.098,-0.450,0.081
1902,12,-0.987,0.288,-0.446,0.125,-0.389,0.106,-0.398,0.098,-0.450,0.081
1903,1,-0.171,0.244,-0.465,0.122,-0.391,0.106,-0.402,0.099,-0.443,0.081
1903,2,0.245,0.265,-0.480,0.120,-0.395,0.105,-0.398,0.098,-0.440,0.081
1903,3,-0.395,0.196,-0.505,0.118,-0.398,0.105,-0.394,0.099,-0.442,0.081
1903,4,-0.489,0.266,-0.504,0.119,-0.408,0.104,-0.395,0.098,-0.442,0.081
1903,5,-0.574,0.307,-0.478,0.115,-0.402,0.104,-0.392,0.098,-0.442,0.081
1903,6,-0.666,0.284,-0.460,0.114,-0.406,0.103,-0.393,0.097,-0.442,0.081
1903,7,-0.443,0.324,-0.525,0.120,-0.407,0.103,-0.393,0.096,-0.442,0.081
1903,8,-0.526,0.346,-0.624,0.132,-0.420,0.100,-0.395,0.095,-0.441,0.080
1903,9,-0.655,0.299,-0.659,0.138,-0.431,0.101,-0.393,0.095,-0.441,0.081
1903,10,-0.464,0.215,-0.675,0.135,-0.429,0.102,-0.393,0.094,-0.441,0.081
1903,11,-0.597,0.206,-0.670,0.138,-0.428,0.102,-0.395,0.093,-0.440,0.080
1903,12,-0.765,0.233,-0.661,0.144,-0.429,0.101,-0.398,0.092,-0.436,0.080
1904,1,-0.952,0.293,-0.674,0.151,-0.432,0.100,-0.407,0.091,-0.429,0.080
1904,2,-0.942,0.333,-0.671,0.155,-0.435,0.099,-0.405,0.090,-0.428,0.081
1904,3,-0.812,0.257,-0.681,0.155,-0.438,0.098,-0.404,0.089,-0.428,0.081
1904,4,-0.683,0.254,-0.685,0.155,-0.434,0.098,-0.410,0.088,-0.426,0.081
1904,5,-0.522,0.339,-0.631,0.156,-0.441,0.098,-0.413,0.087,-0.424,0.081
1904,6,-0.549,0.314,-0.597,0.156,-0.435,0.100,-0.412,0.088,-0.422,0.082
1904,7,-0.609,0.378,-0.546,0.161,-0.449,0.101,-0.413,0.087,-0.421,0.082
1904,8,-0.485,0.389,-0.573,0.150,-0.473,0.101,-0.414,0.085,-0.420,0.081
1904,9,-0.772,0.268,-0.559,0.143,-0.478,0.100,-0.416,0.085,-0.418,0.081
1904,10,-0.518,0.219,-0.551,0.142,-0.484,0.098,-0.417,0.085,-0.417,0.081
1904,11,0.055,0.222,-0.539,0.134,-0.493,0.097,-0.420,0.085,-0.415,0.081
1904,12,-0.351,0.222,-0.526,0.126,-0.501,0.097,-0.419,0.085,-0.413,0.082
1905,1,-0.344,0.324,-0.504,0.118,-0.508,0.096,-0.412,0.085,-0.409,0.082
1905,2,-1.273,0.222,-0.492,0.110,-0.512,0.094,-0.415,0.084,-0.404,0.082
1905,3,-0.637,0.190,-0.459,0.108,-0.514,0.093,-0.422,0.084,-0.402,0.082
1905,4,-0.587,0.257,-0.440,0.108,-0.507,0.092,-0.423,0.084,-0.399,0.082
1905,5,-0.374,0.311,-0.443,0.112,-0.507,0.092,-0.426,0.083,-0.397,0.081
1905,6,-0.399,0.247,-0.438,0.109,-0.503,0.092,-0.428,0.084,-0.396,0.081
1905,7,-0.346,0.329,-0.455,0.102,-0.505,0.092,-0.427,0.084,-0.395,0.081
1905,8,-0.338,0.332,-0.423,0.101,-0.517,0.091,-0.428,0.083,-0.394,0.081
1905,9,-0.378,0.253,-0.405,0.105,-0.530,0.092,-0.430,0.083,-0.393,0.080
1905,10,-0.288,0.215,-0.334,0.107,-0.530,0.091,-0.435,0.082,-0.394,0.080
1905,11,0.019,0.249,-0.312,0.111,-0.525,0.090,-0.439,0.081,-0.392,0.080
1905,12,-0.296,0.210,-0.295,0.114,-0.518,0.090,-0.447,0.082,-0.391,0.080
1906,1,-0.545,0.267,-0.291,0.115,-0.515,0.089,-0.452,0.082,-0.390,0.080
1906,2,-0.892,0.258,-0.283,0.117,-0.515,0.088,-0.457,0.081,-0.389,0.080
1906,3,-0.417,0.235,-0.284,0.119,-0.507,0.087,-0.467,0.081,-0.386,0.080
1906,4,0.271,0.273,-0.264,0.123,-0.506,0.086,-0.472,0.081,-0.383,0.080
1906,5,-0.114,0.311,-0.319,0.124,-0.511,0.085,-0.474,0.082,-0.383,0.080
1906,6,-0.200,0.333,-0.291,0.131,-0.508,0.086,-0.478,0.082,-0.384,0.080
1906,7,-0.297,0.325,-0.315,0.130,-0.513,0.084,-0.480,0.081,-0.385,0.080
1906,8,-0.244,0.338,-0.336,0.129,-0.506,0.083,-0.482,0.081,-0.385,0.080
1906,9,-0.388,0.258,-0.365,0.123,-0.505,0.082,-0.485,0.081,-0.386,0.080
1906,10,-0.047,0.256,-0.452,0.120,-0.506,0.082,-0.483,0.080,-0.387,0.080
1906,11,-0.639,0.238,-0.525,0.118,-0.509,0.081,-0.483,0.080,-0.386,0.080
1906,12,0.045,0.265,-0.577,0.111,-0.510,0.080,-0.483,0.081,-0.390,0.080
1907,1,-0.843,0.252,-0.606,0.109,-0.505,0.079,-0.485,0.082,-0.390,0.080
1907,2,-1.143,0.241,-0.635,0.107,-0.500,0.077,-0.487,0.082,-0.390,0.080
1907,3,-0.761,0.210,-0.641,0.107,-0.491,0.077,-0.491,0.082,-0.390,0.080
1907,4,-0.770,0.260,-0.644,0.101,-0.485,0.077,-0.489,0.081,-0.392,0.080
1907,5,-0.999,0.304,-0.666,0.102,-0.484,0.078,-0.486,0.081,-0.396,0.080
1907,6,-0.825,0.251,-0.727,0.100,-0.486,0.080,-0.484,0.081,-0.397,0.080
1907,7,-0.643,0.312,-0.686,0.097,-0.485,0.078,-0.488,0.080,-0.397,0.080
1907,8,-0.591,0.346,-0.627,0.095,-0.472,0.078,-0.492,0.080,-0.398,0.080
1907,9,-0.457,0.251,-0.661,0.102,-0.473,0.079,-0.497,0.080,-0.399,0.080
1907,10,-0.078,0.204,-0.639,0.102,-0.467,0.078,-0.501,0.080,-0.402,0.080
1907,11,-0.908,0.230,-0.576,0.099,-0.467,0.078,-0.499,0.080,-0.401,0.080
1907,12,-0.690,0.240,-0.531,0.098,-0.467,0.077,-0.496,0.079,-0.405,0.080
1908,1,-0.346,0.225,-0.497,0.098,-0.464,0.077,-0.499,0.079,-0.408,0.080
1908,2,-0.434,0.258,-0.494,0.095,-0.462,0.077,-0.508,0.078,-0.408,0.080
1908,3,-1.168,0.249,-0.469,0.095,-0.462,0.077,-0.512,0.079,-0.404,0.080
1908,4,-0.511,0.253,-0.499,0.096,-0.462,0.076,-0.510,0.079,-0.405,0.080
1908,5,-0.246,0.312,-0.496,0.094,-0.476,0.076,-0.511,0.079,-0.406,0.080
1908,6,-0.279,0.261,-0.489,0.094,-0.488,0.079,-0.510,0.079,-0.408,0.080
1908,7,-0.238,0.335,-0.563,0.094,-0.496,0.078,-0.508,0.079,-0.409,0.080
1908,8,-0.548,0.353,-0.572,0.097,-0.494,0.078,-0.505,0.078,-0.410,0.080
1908,9,-0.168,0.264,-0.534,0.097,-0.503,0.077,-0.503,0.078,-0.409,0.080
1908,10,-0.430,0.244,-0.554,0.100,-0.514,0.077,-0.501,0.078,-0.407,0.079
1908,11,-0.877,0.200,-0.595,0.106,-0.521,0.077,-0.497,0.078,-0.406,0.079
1908,12,-0.604,0.249,-0.618,0.107,-0.526,0.077,-0.487,0.078,-0.408,0.078
1909,1,-1.229,0.220,-0.628,0.108,-0.527,0.077,-0.473,0.078,-0.410,0.078
1909,2,-0.544,0.267,-0.595,0.109,-0.530,0.077,-0.466,0.077,-0.408,0.078
1909,3,-0.719,0.205,-0.602,0.110,-0.532,0.077,-0.462,0.077,-0.407,0.077
1909,4,-0.753,0.262,-0.577,0.111,-0.532,0.076,-0.459,0.077,-0.406,0.076
1909,5,-0.732,0.302,-0.497,0.116,-0.525,0.076,-0.455,0.076,-0.406,0.076
1909,6,-0.557,0.259,-0.484,0.118,-0.530,0.075,-0.451,0.076,-0.405,0.076
1909,7,-0.357,0.323,-0.408,0.120,-0.521,0.076,-0.447,0.075,-0.404,0.076
1909,8,-0.157,0.353,-0.400,0.119,-0.501,0.076,-0.444,0.074,-0.404,0.075
1909,9,-0.251,0.266,-0.399,0.122,-0.505,0.077,-0.440,0.074,-0.405,0.075
1909,10,-0.123,0.235,-0.357,0.119,-0.493,0.079,-0.434,0.074,-0.405,0.075
1909,11,0.082,0.235,-0.325,0.115,-0.479,0.079,-0.438,0.075,-0.410,0.075
1909,12,-0.456,0.233,-0.313,0.113,-0.467,0.079,-0.435,0.075,-0.409,0.075
1910,1,-0.314,0.216,-0.296,0.109,-0.467,0.080,-0.435,0.074,-0.403,0.075
1910,2,-0.450,0.229,-0.300,0.108,-0.472,0.080,-0.424,0.075,-0.405,0.075
1910,3,-0.696,0.223,-0.313,0.108,-0.480,0.080,-0.421,0.075,-0.406,0.075
1910,4,-0.254,0.270,-0.327,0.104,-0.495,0.080,-0.413,0.075,-0.406,0.074
1910,5,-0.353,0.297,-0.402,0.101,-0.490,0.080,-0.408,0.075,-0.407,0.074
1910,6,-0.404,0.248,-0.448,0.104,-0.489,0.079,-0.407,0.075,-0.408,0.074
1910,7,-0.159,0.311,-0.507,0.104,-0.493,0.079,-0.405,0.074,-0.407,0.074
1910,8,-0.209,0.328,-0.536,0.099,-0.500,0.079,-0.403,0.074,-0.408,0.074
1910,9,-0.401,0.271,-0.557,0.099,-0.494,0.079,-0.403,0.073,-0.409,0.074
1910,10,-0.293,0.210,-0.566,0.098,-0.491,0.080,-0.403,0.073,-0.411,0.073
1910,11,-0.816,0.203,-0.583,0.103,-0.497,0.081,-0.403,0.073,-0.412,0.073
1910,12,-1.007,0.315,-0.591,0.104,-0.501,0.081,-0.401,0.074,-0.416,0.073
1911,1,-1.019,0.258,-0.608,0.108,-0.501,0.081,-0.397,0.074,-0.413,0.073
1911,2,-0.799,0.220,-0.626,0.108,-0.496,0.081,-0.392,0.075,-0.413,0.073
1911,3,-0.954,0.207,-0.634,0.106,-0.499,0.082,-0.392,0.076,-0.415,0.073
1911,4,-0.360,0.257,-0.614,0.108,-0.496,0.082,-0.397,0.076,-0.416,0.073
1911,5,-0.558,0.318,-0.562,0.107,-0.483,0.082,-0.399,0.075,-0.416,0.073
1911,6,-0.496,0.255,-0.503,0.101,-0.466,0.082,-0.403,0.075,-0.415,0.073
1911,7,-0.365,0.318,-0.441,0.105,-0.434,0.082,-0.404,0.075,-0.415,0.072
1911,8,-0.429,0.332,-0.370,0.110,-0.426,0.082,-0.404,0.075,-0.416,0.072
1911,9,-0.499,0.247,-0.372,0.112,-0.420,0.083,-0.405,0.075,-0.417,0.072
1911,10,-0.048,0.196,-0.351,0.118,-0.411,0.083,-0.407,0.074,-0.415,0.072
1911,11,-0.197,0.197,-0.315,0.116,-0.401,0.082,-0.406,0.074,-0.416,0.072
1911,12,-0.292,0.222,-0.281,0.117,-0.392,0.082,-0.417,0.074,-0.414,0.072
1912,1,-0.278,0.248,-0.308,0.116,-0.388,0.082,-0.415,0.074,-0.416,0.073
1912,2,0.054,0.243,-0.343,0.118,-0.389,0.082,-0.413,0.075,-0.421,0.072
1912,3,-0.983,0.235,-0.380,0.118,-0.388,0.083,-0.414,0.076,-0.420,0.072
1912,4,-0.101,0.277,-0.457,0.120,-0.384,0.083,-0.412,0.076,-0.418,0.071
1912,5,-0.129,0.313,-0.492,0.121,-0.391,0.082,-0.411,0.076,-0.417,0.071
1912,6,-0.087,0.254,-0.520,0.115,-0.385,0.082,-0.410,0.076,-0.416,0.070
1912,7,-0.687,0.319,-0.545,0.109,-0.385,0.082,-0.406,0.076,-0.416,0.070
1912,8,-0.851,0.336,-0.622,0.105,-0.377,0.082,-0.405,0.076,-0.416,0.069
1912,9,-0.944,0.243,-0.607,0.102,-0.368,0.081,-0.405,0.076,-0.417,0.069
1912,10,-0.964,0.202,-0.626,0.099,-0.358,0.082,-0.410,0.076,-0.416,0.069
1912,11,-0.624,0.195,-0.667,0.099,-0.350,0.082,-0.406,0.076,-0.413,0.069
1912,12,-0.632,0.203,-0.703,0.100,-0.347,0.083,-0.412,0.076,-0.409,0.069
1913,1,-0.574,0.207,-0.667,0.098,-0.345,0.082,-0.415,0.076,-0.408,0.069
1913,2,-0.867,0.223,-0.612,0.098,-0.345,0.081,-0.418,0.077,-0.412,0.069
1913,3,-0.806,0.245,-0.567,0.100,-0.344,0.081,-0.413,0.077,-0.413,0.069
1913,4,-0.321,0.259,-0.507,0.101,-0.344,0.081,-0.415,0.078,-0.413,0.069
1913,5,-0.624,0.293,-0.462,0.101,-0.329,0.081,-0.420,0.078,-0.413,0.069
1913,6,-0.521,0.267,-0.374,0.103,-0.314,0.080,-0.423,0.079,-0.411,0.069
1913,7,-0.253,0.315,-0.268,0.106,-0.298,0.080,-0.424,0.079,-0.411,0.069
1913,8,-0.198,0.341,-0.200,0.112,-0.290,0.082,-0.424,0.079,-0.410,0.068
1913,9,-0.397,0.261,-0.164,0.111,-0.282,0.083,-0.425,0.079,-0.409,0.068
1913,10,-0.248,0.217,-0.158,0.115,-0.280,0.083,-0.420,0.079,-0.406,0.068
1913,11,-0.088,0.194,-0.113,0.114,-0.278,0.083,-0.417,0.079,-0.403,0.068
1913,12,0.426,0.218,-0.072,0.114,-0.280,0.083,-0.418,0.078,-0.399,0.068
1914,1,0.700,0.243,-0.060,0.116,-0.280,0.082,-0.412,0.078,-0.396,0.068
1914,2,-0.056,0.251,-0.061,0.117,-0.279,0.082,-0.410,0.078,-0.394,0.067
1914,3,-0.372,0.204,-0.047,0.115,-0.278,0.081,-0.409,0.079,-0.390,0.067
1914,4,-0.246,0.272,-0.015,0.115,-0.282,0.081,-0.402,0.079,-0.389,0.067
1914,5,-0.078,0.296,-0.036,0.113,-0.287,0.082,-0.399,0.079,-0.387,0.067
1914,6,-0.029,0.256,-0.078,0.118,-0.304,0.082,-0.397,0.079,-0.386,0.067
1914,7,-0.117,0.316,-0.165,0.112,-0.309,0.082,-0.395,0.078,-0.384,0.066
1914,8,-0.209,0.340,-0.158,0.112,-0.325,0.083,-0.395,0.078,-0.383,0.066
1914,9,-0.223,0.267,-0.141,0.112,-0.323,0.083,-0.394,0.078,-0.381,0.065
1914,10,0.126,0.227,-0.089,0.111,-0.330,0.083,-0.393,0.078,-0.379,0.065
1914,11,-0.340,0.204,-0.072,0.111,-0.344,0.083,-0.399,0.078,-0.379,0.066
1914,12,-0.078,0.254,-0.091,0.110,-0.354,0.083,-0.399,0.078,-0.378,0.066
1915,1,-0.341,0.232,-0.085,0.107,-0.345,0.083,-0.395,0.078,-0.378,0.066
1915,2,0.034,0.237,-0.084,0.103,-0.338,0.082,-0.395,0.078,-0.375,0.066
1915,3,-0.171,0.230,-0.090,0.101,-0.330,0.081,-0.390,0.077,-0.374,0.066
1915,4,0.380,0.261,-0.126,0.098,-0.326,0.081,-0.388,0.077,-0.371,0.066
1915,5,0.119,0.307,-0.092,0.100,-0.321,0.081,-0.387,0.078,-0.371,0.066
1915,6,-0.250,0.252,-0.094,0.103,-0.334,0.081,-0.387,0.078,-0.371,0.066
1915,7,-0.045,0.317,-0.073,0.106,-0.337,0.082,-0.387,0.078,-0.371,0.066
1915,8,-0.197,0.333,-0.099,0.107,-0.336,0.083,-0.388,0.078,-0.370,0.066
1915,9,-0.297,0.251,-0.124,0.109,-0.332,0.083,-0.388,0.077,-0.370,0.066
1915,10,-0.308,0.196,-0.179,0.108,-0.338,0.083,-0.388,0.077,-0.369,0.067
1915,11,0.072,0.210,-0.222,0.109,-0.343,0.084,-0.386,0.077,-0.368,0.067
1915,12,-0.104,0.239,-0.252,0.109,-0.344,0.084,-0.386,0.076,-0.364,0.067
1916,1,-0.085,0.240,-0.280,0.110,-0.347,0.084,-0.374,0.076,-0.359,0.067
1916,2,-0.278,0.241,-0.293,0.114,-0.353,0.084,-0.369,0.076,-0.353,0.068
1916,3,-0.477,0.228,-0.306,0.111,-0.351,0.083,-0.363,0.077,-0.349,0.068
1916,4,-0.279,0.257,-0.303,0.111,-0.345,0.083,-0.360,0.076,-0.351,0.068
1916,5,-0.400,0.297,-0.353,0.113,-0.350,0.083,-0.357,0.076,-0.353,0.068
1916,6,-0.609,0.257,-0.455,0.114,-0.371,0.083,-0.353,0.075,-0.353,0.068
1916,7,-0.380,0.307,-0.492,0.114,-0.390,0.083,-0.350,0.075,-0.353,0.067
1916,8,-0.354,0.334,-0.544,0.113,-0.395,0.083,-0.350,0.075,-0.352,0.067
1916,9,-0.448,0.246,-0.579,0.111,-0.399,0.083,-0.348,0.074,-0.351,0.067
1916,10,-0.269,0.216,-0.600,0.112,-0.392,0.083,-0.348,0.074,-0.350,0.067
1916,11,-0.538,0.266,-0.646,0.114,-0.398,0.084,-0.348,0.074,-0.347,0.067
1916,12,-1.328,0.234,-0.651,0.115,-0.402,0.084,-0.346,0.074,-0.348,0.067
1917,1,-0.529,0.301,-0.631,0.117,-0.402,0.083,-0.348,0.073,-0.346,0.067
1917,2,-0.898,0.287,-0.641,0.115,-0.401,0.083,-0.356,0.073,-0.343,0.067
1917,3,-0.896,0.238,-0.640,0.117,-0.401,0.082,-0.349,0.072,-0.342,0.067
1917,4,-0.529,0.280,-0.680,0.115,-0.402,0.081,-0.347,0.072,-0.340,0.067
1917,5,-0.949,0.293,-0.663,0.112,-0.407,0.083,-0.348,0.071,-0.337,0.067
1917,6,-0.670,0.254,-0.669,0.107,-0.413,0.082,-0.349,0.070,-0.335,0.067
1917,7,-0.143,0.313,-0.687,0.107,-0.404,0.083,-0.345,0.070,-0.333,0.067
1917,8,-0.477,0.334,-0.680,0.105,-0.413,0.082,-0.341,0.069,-0.332,0.067
1917,9,-0.432,0.250,-0.650,0.102,-0.412,0.082,-0.336,0.069,-0.329,0.067
1917,10,-0.754,0.189,-0.666,0.101,-0.419,0.080,-0.331,0.069,-0.327,0.067
1917,11,-0.331,0.222,-0.661,0.104,-0.424,0.081,-0.326,0.069,-0.322,0.067
1917,12,-1.395,0.231,-0.655,0.105,-0.427,0.081,-0.322,0.069,-0.321,0.067
1918,1,-0.751,0.253,-0.680,0.107,-0.429,0.082,-0.318,0.069,-0.319,0.067
1918,2,-0.809,0.231,-0.686,0.112,-0.431,0.083,-0.316,0.069,-0.316,0.067
1918,3,-0.538,0.204,-0.673,0.114,-0.432,0.082,-0.313,0.069,-0.313,0.067
1918,4,-0.724,0.254,-0.599,0.114,-0.431,0.082,-0.316,0.069,-0.311,0.067
1918,5,-0.883,0.309,-0.606,0.116,-0.442,0.081,-0.315,0.069,-0.311,0.067
1918,6,-0.609,0.265,-0.559,0.114,-0.457,0.081,-0.312,0.068,-0.312,0.067
1918,7,-0.441,0.334,-0.533,0.109,-0.450,0.080,-0.314,0.069,-0.312,0.067
1918,8,-0.544,0.347,-0.496,0.113,-0.447,0.079,-0.315,0.068,-0.311,0.067
1918,9,-0.282,0.262,-0.501,0.112,-0.444,0.079,-0.315,0.068,-0.310,0.067
1918,10,0.143,0.204,-0.429,0.113,-0.440,0.078,-0.311,0.068,-0.308,0.067
1918,11,-0.426,0.191,-0.388,0.115,-0.436,0.077,-0.308,0.068,-0.304,0.067
1918,12,-0.820,0.238,-0.361,0.116,-0.427,0.076,-0.310,0.068,-0.301,0.067
1919,1,-0.440,0.203,-0.336,0.112,-0.420,0.076,-0.319,0.068,-0.298,0.067
1919,2,-0.374,0.265,-0.302,0.110,-0.421,0.076,-0.321,0.068,-0.301,0.067
1919,3,-0.597,0.212,-0.294,0.107,-0.418,0.076,-0.318,0.068,-0.299,0.067
1919,4,0.147,0.268,-0.302,0.106,-0.414,0.076,-0.319,0.068,-0.297,0.067
1919,5,-0.392,0.315,-0.320,0.110,-0.410,0.076,-0.320,0.068,-0.296,0.066
1919,6,-0.286,0.261,-0.290,0.114,-0.387,0.075,-0.321,0.068,-0.296,0.066
1919,7,-0.143,0.300,-0.236,0.115,-0.387,0.074,-0.322,0.068,-0.296,0.066
1919,8,-0.135,0.328,-0.248,0.110,-0.387,0.073,-0.323,0.068,-0.297,0.066
1919,9,-0.189,0.241,-0.205,0.107,-0.374,0.071,-0.323,0.067,-0.297,0.066
1919,10,0.045,0.197,-0.221,0.101,-0.364,0.070,-0.324,0.067,-0.296,0.066
1919,11,-0.641,0.254,-0.206,0.101,-0.353,0.070,-0.320,0.067,-0.297,0.066
1919,12,-0.457,0.218,-0.218,0.099,-0.344,0.069,-0.321,0.067,-0.300,0.066
1920,1,0.209,0.232,-0.219,0.101,-0.345,0.068,-0.321,0.068,-0.300,0.066
1920,2,-0.522,0.249,-0.231,0.101,-0.343,0.068,-0.326,0.068,-0.298,0.066
1920,3,-0.079,0.208,-0.246,0.100,-0.343,0.068,-0.327,0.067,-0.295,0.066
1920,4,-0.039,0.241,-0.273,0.099,-0.335,0.069,-0.329,0.067,-0.295,0.066
1920,5,-0.221,0.328,-0.267,0.097,-0.332,0.069,-0.333,0.067,-0.294,0.066
1920,6,-0.420,0.259,-0.314,0.096,-0.309,0.069,-0.335,0.067,-0.294,0.066
1920,7,-0.167,0.307,-0.304,0.098,-0.299,0.068,-0.337,0.068,-0.293,0.066
1920,8,-0.269,0.328,-0.269,0.096,-0.297,0.068,-0.337,0.069,-0.292,0.066
1920,9,-0.367,0.244,-0.285,0.099,-0.295,0.067,-0.336,0.069,-0.292,0.066
1920,10,-0.278,0.186,-0.284,0.101,-0.293,0.067,-0.335,0.070,-0.291,0.066
1920,11,-0.579,0.219,-0.278,0.095,-0.287,0.066,-0.334,0.069,-0.286,0.066
1920,12,-1.019,0.204,-0.248,0.095,-0.280,0.066,-0.328,0.069,-0.282,0.066
1921,1,0.331,0.251,-0.233,0.093,-0.281,0.066,-0.320,0.070,-0.277,0.066
1921,2,-0.099,0.251,-0.244,0.092,-0.278,0.067,-0.314,0.070,-0.276,0.066
1921,3,-0.275,0.230,-0.238,0.094,-0.278,0.067,-0.306,0.070,-0.273,0.066
1921,4,-0.022,0.251,-0.217,0.098,-0.277,0.068,-0.305,0.070,-0.272,0.066
1921,5,-0.149,0.294,-0.191,0.098,-0.266,0.067,-0.306,0.070,-0.271,0.066
1921,6,-0.068,0.271,-0.105,0.096,-0.249,0.068,-0.303,0.070,-0.269,0.065
1921,7,0.022,0.304,-0.175,0.095,-0.248,0.069,-0.302,0.070,-0.267,0.065
1921,8,-0.405,0.322,-0.240,0.095,-0.247,0.069,-0.300,0.070,-0.265,0.065
